name,short_name,code,province,city,school_type,school_level,has_graduate_school,official_website,graduate_website,description,sort_order,status
商洛职业技术学院,商洛职业技术学院,4161013948,陕西省,商洛市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2752,active
汉中职业技术学院,汉中职业技术学院,4161013949,陕西省,汉中市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2753,active
延安职业技术学院,延安职业技术学院,4161013950,陕西省,延安市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2754,active
渭南职业技术学院,渭南职业技术学院,4161013951,陕西省,渭南市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2755,active
安康职业技术学院,安康职业技术学院,4161013952,陕西省,安康市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2756,active
铜川职业技术学院,铜川职业技术学院,4161013953,陕西省,铜川市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2757,active
陕西青年职业学院,陕西青年职业学院,4161014028,陕西省,西安市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2758,active
陕西工商职业学院,陕西工商职业学院,4161014029,陕西省,西安市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2759,active
陕西旅游烹饪职业学院,陕西旅游烹饪职业学院,4161014031,陕西省,西安市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2760,active
西安医学高等专科学校,西安医学高等专科学校,4161014222,陕西省,西安市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2761,active
榆林职业技术学院,榆林职业技术学院,4161014318,陕西省,榆林市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2762,active
陕西艺术职业学院,陕西艺术职业学院,4161014488,陕西省,西安市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2763,active
神木职业技术学院,神木职业技术学院,4161014650,陕西省,榆林市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2764,active
宝鸡三和职业学院,宝鸡三和职业学院,4161014651,陕西省,宝鸡市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2765,active
榆林能源科技职业学院,榆林能源科技职业学院,4161014737,陕西省,榆林市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2766,active
宝鸡中北职业学院,宝鸡中北职业学院,4161014770,陕西省,宝鸡市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2767,active
陕西机电职业技术学院,陕西机电职业技术学院,4261050084,陕西省,宝鸡市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=陕西省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2768,active
兰州大学,兰州大学,4162010730,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=教育部；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2769,active
兰州理工大学,兰州理工大学,4162010731,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2770,active
兰州交通大学,兰州交通大学,4162010732,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2771,active
甘肃农业大学,甘肃农业大学,4162010733,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2772,active
甘肃中医药大学,甘肃中医药大学,4162010735,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2773,active
西北师范大学,西北师范大学,4162010736,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2774,active
兰州城市学院,兰州城市学院,4162010737,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2775,active
陇东学院,陇东学院,4162010738,甘肃省,庆阳市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2776,active
天水师范大学,天水师范大学,4162010739,甘肃省,天水市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2777,active
河西学院,河西学院,4162010740,甘肃省,张掖市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2778,active
兰州财经大学,兰州财经大学,4162010741,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2779,active
西北民族大学,西北民族大学,4162010742,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=国家民委；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2780,active
甘肃政法大学,甘肃政法大学,4162011406,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2781,active
甘肃民族师范学院,甘肃民族师范学院,4162011561,甘肃省,甘南藏族自治州,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2782,active
兰州文理学院,兰州文理学院,4162011562,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2783,active
甘肃医学院,甘肃医学院,4162011805,甘肃省,平凉市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2784,active
兰州工业学院,兰州工业学院,4162011807,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2785,active
兰州石化职业技术大学,兰州石化职业技术大学,4162016209,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2786,active
兰州工商学院,兰州工商学院,4162013511,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2787,active
兰州资源环境职业技术大学,兰州资源环境职业技术大学,4162016208,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2788,active
兰州博文科技学院,兰州博文科技学院,4162013514,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2789,active
兰州信息科技学院,兰州信息科技学院,4162013515,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2790,active
陇南师范学院,陇南师范学院,4162011806,甘肃省,陇南市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2791,active
甘肃警察学院,甘肃警察学院,4162012834,甘肃省,兰州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2792,active
甘肃林业职业技术大学,甘肃林业职业技术大学,4162012835,甘肃省,天水市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2793,active
酒泉职业技术大学,酒泉职业技术大学,4162012539,甘肃省,酒泉市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2794,active
甘肃工业职业技术大学,甘肃工业职业技术大学,4162012836,甘肃省,天水市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2795,active
武威职业技术大学,武威职业技术大学,4162013518,甘肃省,武威市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2796,active
定西师范高等专科学校,定西师范高等专科学校,4162011808,甘肃省,定西市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2797,active
甘肃建筑职业技术学院,甘肃建筑职业技术学院,4162012511,甘肃省,兰州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2798,active
兰州外语职业学院,兰州外语职业学院,4162012832,甘肃省,兰州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2799,active
兰州职业技术学院,兰州职业技术学院,4162012833,甘肃省,兰州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2800,active
甘肃交通职业技术学院,甘肃交通职业技术学院,4162013519,甘肃省,兰州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2801,active
甘肃农业职业技术学院,甘肃农业职业技术学院,4162013954,甘肃省,兰州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2802,active
甘肃畜牧工程职业技术学院,甘肃畜牧工程职业技术学院,4162013955,甘肃省,武威市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2803,active
甘肃钢铁职业技术学院,甘肃钢铁职业技术学院,4162014131,甘肃省,嘉峪关市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2804,active
甘肃有色冶金职业技术学院,甘肃有色冶金职业技术学院,4162014375,甘肃省,金昌市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2805,active
白银矿冶职业技术学院,白银矿冶职业技术学院,4162014376,甘肃省,白银市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2806,active
甘肃卫生职业学院,甘肃卫生职业学院,4162014517,甘肃省,兰州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2807,active
兰州科技职业学院,兰州科技职业学院,4162014518,甘肃省,兰州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2808,active
庆阳职业技术学院,庆阳职业技术学院,4162014551,甘肃省,庆阳市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2809,active
临夏现代职业学院,临夏现代职业学院,4162014552,甘肃省,临夏州,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2810,active
兰州现代职业学院,兰州现代职业学院,4162014594,甘肃省,兰州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2811,active
平凉职业技术学院,平凉职业技术学院,4162014595,甘肃省,平凉市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2812,active
培黎职业学院,培黎职业学院,4162014738,甘肃省,张掖市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2813,active
兰州航空职业技术学院,兰州航空职业技术学院,4162014771,甘肃省,兰州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2814,active
白银希望职业技术学院,白银希望职业技术学院,4162014772,甘肃省,白银市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2815,active
甘肃财贸职业学院,甘肃财贸职业学院,4262051378,甘肃省,兰州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2816,active
定西职业技术学院,定西职业技术学院,4162014823,甘肃省,定西市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=甘肃省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2817,active
青海大学,青海大学,4163010743,青海省,西宁市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2818,active
青海师范大学,青海师范大学,4163010746,青海省,西宁市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2819,active
青海民族大学,青海民族大学,4163010748,青海省,西宁市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2820,active
青海大学昆仑学院,青海大学昆仑学院,4163013674,青海省,西宁市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2821,active
青海理工学院,青海理工学院,4163014881,青海省,西宁市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2822,active
青海职业技术大学,青海职业技术大学,4163012973,青海省,西宁市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2823,active
青海卫生职业技术学院,青海卫生职业技术学院,4163012562,青海省,西宁市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2824,active
青海警官职业学院,青海警官职业学院,4163012852,青海省,西宁市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2825,active
青海农牧科技职业学院,青海农牧科技职业学院,4163012972,青海省,西宁市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2826,active
青海建筑职业技术学院,青海建筑职业技术学院,4163012974,青海省,西宁市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2827,active
西宁城市职业技术学院,西宁城市职业技术学院,4163014519,青海省,西宁市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2828,active
青海高等职业技术学院,青海高等职业技术学院,4163014520,青海省,海东市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2829,active
青海柴达木职业技术学院,青海柴达木职业技术学院,4163014521,青海省,海西蒙古族藏族自治州,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=青海省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2830,active
宁夏大学,宁夏大学,4164010749,宁夏回族自治区,银川市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2831,active
宁夏医科大学,宁夏医科大学,4164010752,宁夏回族自治区,银川市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2832,active
宁夏师范大学,宁夏师范大学,4164010753,宁夏回族自治区,固原市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2833,active
北方民族大学,北方民族大学,4164011407,宁夏回族自治区,银川市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=国家民委；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2834,active
宁夏理工学院,宁夏理工学院,4164012544,宁夏回族自治区,石嘴山市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2835,active
宁夏大学新华学院,宁夏大学新华学院,4164013325,宁夏回族自治区,银川市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2836,active
银川能源学院,银川能源学院,4164013820,宁夏回族自治区,银川市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2837,active
银川科技学院,银川科技学院,4164014200,宁夏回族自治区,银川市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2838,active
宁夏职业技术大学,宁夏职业技术大学,4164013086,宁夏回族自治区,银川市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2839,active
宁夏工商职业技术大学,宁夏工商职业技术大学,4164013087,宁夏回族自治区,银川市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2840,active
宁夏民族职业技术学院,宁夏民族职业技术学院,4164012716,宁夏回族自治区,吴忠市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2841,active
宁夏工业职业学院,宁夏工业职业学院,4164012837,宁夏回族自治区,银川市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2842,active
宁夏财经职业技术学院,宁夏财经职业技术学院,4164013088,宁夏回族自治区,银川市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2843,active
宁夏警官职业学院,宁夏警官职业学院,4164013089,宁夏回族自治区,银川市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2844,active
宁夏建设职业技术学院,宁夏建设职业技术学院,4164013151,宁夏回族自治区,银川市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2845,active
宁夏葡萄酒与防沙治沙职业技术学院,宁夏葡萄酒与防沙治沙职业技术学院,4164014377,宁夏回族自治区,银川市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2846,active
宁夏幼儿师范高等专科学校,宁夏幼儿师范高等专科学校,4164014498,宁夏回族自治区,银川市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2847,active
宁夏艺术职业学院,宁夏艺术职业学院,4164014522,宁夏回族自治区,银川市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2848,active
宁夏体育职业学院,宁夏体育职业学院,4164014624,宁夏回族自治区,银川市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2849,active
石嘴山工贸职业技术学院,石嘴山工贸职业技术学院,4164014739,宁夏回族自治区,石嘴山市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2850,active
宁夏卫生健康职业技术学院,宁夏卫生健康职业技术学院,4164014804,宁夏回族自治区,石嘴山市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2851,active
宁夏交通职业技术学院,宁夏交通职业技术学院,4164014847,宁夏回族自治区,银川市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=宁夏回族自治区；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,2852,active
新疆大学,新疆大学,4165010755,新疆维吾尔自治区,乌鲁木齐市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2853,active
塔里木大学,塔里木大学,4165010757,新疆维吾尔自治区,阿拉尔市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆生产建设兵团；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2854,active
新疆农业大学,新疆农业大学,4165010758,新疆维吾尔自治区,乌鲁木齐市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2855,active
石河子大学,石河子大学,4165010759,新疆维吾尔自治区,石河子市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆生产建设兵团；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2856,active
新疆医科大学,新疆医科大学,4165010760,新疆维吾尔自治区,乌鲁木齐市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2857,active
新疆师范大学,新疆师范大学,4165010762,新疆维吾尔自治区,乌鲁木齐市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2858,active
喀什大学,喀什大学,4165010763,新疆维吾尔自治区,喀什地区,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2859,active
伊犁师范大学,伊犁师范大学,4165010764,新疆维吾尔自治区,伊犁哈萨克自治州,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2860,active
新疆财经大学,新疆财经大学,4165010766,新疆维吾尔自治区,乌鲁木齐市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2861,active
新疆艺术学院,新疆艺术学院,4165010768,新疆维吾尔自治区,乌鲁木齐市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2862,active
新疆工程学院,新疆工程学院,4165010994,新疆维吾尔自治区,乌鲁木齐市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2863,active
昌吉学院,昌吉学院,4165010997,新疆维吾尔自治区,昌吉回族自治州,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2864,active
新疆警察学院,新疆警察学院,4165012734,新疆维吾尔自治区,乌鲁木齐市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2865,active
新疆理工学院,新疆理工学院,4165013558,新疆维吾尔自治区,阿克苏地区,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2866,active
新疆农业大学科学技术学院,新疆农业大学科学技术学院,4165013559,新疆维吾尔自治区,乌鲁木齐市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2867,active
新疆第二医学院,新疆第二医学院,4165013560,新疆维吾尔自治区,克拉玛依市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2868,active
新疆科技学院,新疆科技学院,4165013561,新疆维吾尔自治区,巴音郭楞蒙古自治州,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2869,active
新疆政法学院,新疆政法学院,4165013628,新疆维吾尔自治区,图木舒克市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆生产建设兵团；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2870,active
新疆天山职业技术大学,新疆天山职业技术大学,4165013727,新疆维吾尔自治区,乌鲁木齐市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,2871,active
新疆和田学院,新疆和田学院,4165010765,新疆维吾尔自治区,和田地区,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2872,active
新疆农业职业技术大学,新疆农业职业技术大学,4165010995,新疆维吾尔自治区,昌吉回族自治州,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=新疆维吾尔自治区；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,2873,active
